# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
33 0.4216782730973226 0.29937215188719274 0.4954775398851671 -0.6979009644221983 0.5937745571136475 -0.00044008236727677286 0.005471708253026009 33 33.png

34 0.4209584078570219 0.29709884040793494 0.49418991711130644 -0.7002161264268782 0.5822070240974426 -0.007792114745825529 -0.01643669791519642 34 34.png

35 0.42001662709335474 0.29458874104297206 0.49289219016485175 -0.7027523002383795 0.5698111653327942 -0.015391113236546516 -0.03853502869606018 35 35.png

36 0.41883879582064454 0.29182476775725 0.49157366058922036 -0.7055265439753865 0.5565109848976135 -0.0232748594135046 -0.06072714924812317 36 36.png

37 0.4174085704310221 0.2887888514653035 0.49022295286304274 -0.708556660462888 0.5422275066375732 -0.03148108348250389 -0.08291050046682358 37 37.png

38 0.41570729268227324 0.28546198079064444 0.48882782453043094 -0.7118611257111199 0.526879072189331 -0.04004674777388573 -0.10497499257326126 38 38.png

39 0.41371360123399264 0.28182444747031193 0.48737530419188757 -0.715458838666432 0.5103815793991089 -0.049007121473550797 -0.12680171430110931 39 39.png

40 0.41140335536735695 0.2778558914053885 0.48585146718909566 -0.7193689836474741 0.4926489591598511 -0.05839451774954796 -0.14826162159442902 40 40.png

41 0.4087492651400088 0.27353567967898285 0.48424148796846544 -0.7236107043985369 0.4735940396785736 -0.06823665648698807 -0.16921435296535492 41 41.png

42 0.4057247887038479 0.2688461480469842 0.48252854522097754 -0.7282000738522649 0.45316025614738464 -0.0785495862364769 -0.18953515589237213 42 42.png

43 0.40230781350030115 0.26377546061855117 0.4806925837273781 -0.7331477133031076 0.43134698271751404 -0.08933408558368683 -0.20913958549499512 43 43.png

44 0.39847446035298995 0.2583130986568195 0.4787121725491993 -0.7384626621312218 0.4081600308418274 -0.1005849689245224 -0.22793984413146973 44 44.png

45 0.39419836086478977 0.2524495608119763 0.4765646235968446 -0.7441525590047725 0.3836061358451843 -0.1122908815741539 -0.24583955109119415 45 45.png

46 0.38945054967024256 0.24617697081447462 0.4742261864319235 -0.7502230951552946 0.35769370198249817 -0.12443262338638306 -0.26273399591445923 46 46.png

47 0.38419949108640605 0.23948941435440188 0.4716722706472801 -0.7566775010290513 0.33043372631073 -0.13698135316371918 -0.2785106301307678 47 47.png

48 0.37841119968061326 0.23238359466580558 0.4688776962584189 -0.7635159034610056 0.30184075236320496 -0.1498965173959732 -0.2930499017238617 48 48.png

49 0.3720493741801143 0.22485939923532106 0.46581705230356774 -0.7707347063230847 0.2719341516494751 -0.1631237268447876 -0.306226521730423 49 49.png

50 0.3650758455100244 0.21692061451758216 0.4624652481645337 -0.7783257468840222 0.24073973298072815 -0.17659242451190948 -0.31791117787361145 50 50.png

51 0.3574511121419088 0.20857554358583402 0.4587980039000724 -0.7862756111337139 0.20829136669635773 -0.19021382927894592 -0.3279729187488556 51 51.png

52 0.3491348871079793 0.1998376532846221 0.45479266098114834 -0.7945648988292143 0.1746329963207245 -0.2038789987564087 -0.3362821042537689 52 52.png

53 0.3400873495700398 0.1907263338531749 0.45042889249746343 -0.8031674003847901 0.13982070982456207 -0.2174573838710785 -0.3427140712738037 53 53.png

54 0.33027013296453506 0.18126719572433173 0.4456895982276684 -0.8120496444537637 0.103924959897995 -0.23079615831375122 -0.3471534848213196 54 54.png

55 0.3196479736623948 0.17149261548173952 0.44056171291166213 -0.821170404292008 0.06703276932239532 -0.2437206357717514 -0.3494992256164551 55 55.png

56 0.30819599104328727 0.1614564742858991 0.4350599761979935 -0.830463638654104 0.02926069311797619 -0.2560146749019623 -0.3496844470500946 56 56.png

57 0.2959480294677922 0.15132185479637655 0.42936819285741024 -0.8397377061186886 -0.009168161079287529 -0.26730290055274963 -0.34778720140457153 57 57.png

58 0.2830099785356262 0.1412989728082895 0.42375556208050236 -0.8487468267619175 -0.047942522913217545 -0.2771705985069275 -0.34401756525039673 58 58.png

59 0.26955609488699384 0.1315960281105736 0.4185049026844164 -0.8572488807364537 -0.08669336885213852 -0.28526827692985535 -0.3386835753917694 59 59.png

60 0.2558306329648835 0.12241378873566211 0.413904964042905 -0.8650134289736834 -0.12500396370887756 -0.29134947061538696 -0.33218497037887573 60 60.png

61 0.24214377824314876 0.11394219290866507 0.4102437247095543 -0.8718277660580267 -0.1624261885881424 -0.29529884457588196 -0.3250022828578949 61 61.png

62 0.22886065366057712 0.10635948733137494 0.40780460374395566 -0.8774997810973488 -0.19850139319896698 -0.2971450388431549 -0.3176839351654053 62 62.png

63 0.21638480830782275 0.09983440559642044 0.40686596344441806 -0.881856447492018 -0.23278290033340454 -0.2970539331436157 -0.3108338415622711 63 63.png

64 0.20513616722228772 0.09453092527580845 0.40770487596964355 -0.8847371311154671 -0.2648559808731079 -0.2953007221221924 -0.30510178208351135 64 64.png

65 0.1954089489354424 0.09052085052672323 0.4104661763347538 -0.8860806037720217 -0.29447636008262634 -0.2922666370868683 -0.30101078748703003 65 65.png

66 0.18718309688771123 0.08767026266814554 0.4149895308694197 -0.8860361745165957 -0.3217353820800781 -0.2883959412574768 -0.29869863390922546 66 66.png

67 0.18033559943142946 0.08582443392607363 0.42107338727628596 -0.8847657546755815 -0.3468046486377716 -0.28403401374816895 -0.298196405172348 67 67.png

68 0.17469313627998406 0.08483331531962437 0.42851387718985334 -0.8824179700143594 -0.3698790967464447 -0.2794190049171448 -0.2994808852672577 68 68.png

69 0.17004862559314837 0.08454705265689834 0.43710018483422597 -0.879135193948461 -0.3911636769771576 -0.27470076084136963 -0.3024767339229584 69 69.png

70 0.16617509307865644 0.08481171086850679 0.44660994543258814 -0.8750613514380334 -0.4108663499355316 -0.2699638605117798 -0.307056725025177 70 70.png

71 0.16283695896351674 0.08546552802446024 0.45680587291611485 -0.870349448660916 -0.42919501662254333 -0.26525261998176575 -0.3130415380001068 71 71.png

72 0.15979833310849895 0.08633606148362324 0.46743421529563267 -0.8651680944152982 -0.44635823369026184 -0.26059532165527344 -0.32020002603530884 72 72.png

73 0.15682859081890016 0.08723830520485236 0.4782248883244592 -0.8597064774641409 -0.4625682234764099 -0.2560267150402069 -0.3282504677772522 73 73.png

74 0.1537050426370155 0.08797400978668354 0.48889343129664586 -0.8541771164723382 -0.4780453145503998 -0.2516061067581177 -0.3368631601333618 74 74.png

75 0.15021250847894418 0.08833208032000735 0.4991441508801847 -0.8488160946429456 -0.49302348494529724 -0.24743030965328217 -0.34566307067871094 75 75.png

76 0.1461399104578108 0.08809000651186867 0.5086732534242147 -0.8438807964250322 -0.5077563524246216 -0.2436395287513733 -0.3542320132255554 76 76.png

77 0.14131802895158366 0.08705670846867085 0.5172230817158514 -0.8396014697129813 -0.5224720239639282 -0.24039438366889954 -0.36219653487205505 77 77.png

78 0.1357489732821441 0.08520439491984873 0.5247465658140112 -0.8360343707082786 -0.5372116565704346 -0.2377883940935135 -0.3695172667503357 78 78.png

79 0.12946908682832867 0.08255229399309237 0.5312545731820674 -0.8331815245103893 -0.5519773364067078 -0.23588329553604126 -0.37624993920326233 79 79.png

80 0.12250361844621604 0.07912435894336028 0.5367608690058383 -0.831035479864418 -0.5667851567268372 -0.23472851514816284 -0.3824547827243805 80 80.png

81 0.11486793445173114 0.07494846168187222 0.5412804733865684 -0.8295803365899689 -0.5816659331321716 -0.23436282575130463 -0.38819414377212524 81 81.png

82 0.10656877332152553 0.07005584137168842 0.5448288767579741 -0.8287923568018077 -0.5966662168502808 -0.2348158210515976 -0.39353036880493164 82 82.png

83 0.09760538522321167 0.06448065800916897 0.5474215163678613 -0.8286405233487222 -0.6118490695953369 -0.23610925674438477 -0.39852386713027954 83 83.png

84 0.0879696526425653 0.058259271630364574 0.5490751676246532 -0.8290860376227578 -0.6272987723350525 -0.2382502555847168 -0.4032191336154938 84 84.png

85 0.07763243808245772 0.0514241622294073 0.5498389154804021 -0.8300638090651299 -0.6431764960289001 -0.24109357595443726 -0.40742844343185425 85 85.png

86 0.06655750348492578 0.044009189386947666 0.5497926160938148 -0.8314814305010528 -0.6596710085868835 -0.24435529112815857 -0.4107675850391388 86 86.png

87 0.05472543855427172 0.03605889430122412 0.5490225660781248 -0.8332341234333883 -0.6769136786460876 -0.24773205816745758 -0.4128658175468445 87 87.png

88 0.04214006737557236 0.02763016614332232 0.5476233735434622 -0.8352062196783213 -0.6949625015258789 -0.2509042024612427 -0.4133882522583008 88 88.png

89 0.02883421912290871 0.01879294259949952 0.5456999900509495 -0.8372735120463429 -0.7137886881828308 -0.2535393536090851 -0.41205164790153503 89 89.png

90 0.014874965409294429 0.009630071961240721 0.5433685893477123 -0.8393071983656348 -0.7332668304443359 -0.2553022801876068 -0.408639132976532 90 90.png

91 0.00036730179095574355 0.00023612168627184322 0.5407561072038449 -0.8411793161138041 -0.7531695365905762 -0.2558697760105133 -0.40301236510276794 91 91.png

92 0.014544654993068404 0.009284861794838707 -0.5379981158215893 0.8427694060210085 -0.773169219493866 -0.25494906306266785 -0.3951186537742615 92 92.png

93 0.029679758506243215 0.018822488924417572 -0.5352351039595314 0.8439716875198665 -0.7928474545478821 -0.2522973418235779 -0.3849911689758301 93 93.png

94 0.04482568063053313 0.02826382318041154 -0.5326076247048276 0.8447016827031409 -0.8117127418518066 -0.2477380782365799 -0.3727410137653351 94 94.png

95 0.05974836995302267 0.03749742621963723 -0.5302508132773873 0.8449012666184901 -0.8292248845100403 -0.2411710023880005 -0.358540415763855 95 95.png

96 0.0742042941752515 0.046417269268098055 -0.5282888521818614 0.844541324329377 -0.8448231816291809 -0.2325730174779892 -0.34259840846061707 96 96.png

97 0.08796033236671112 0.0549290388567411 -0.5268228959877178 0.8436251637328784 -0.8579789400100708 -0.2220136821269989 -0.32515448331832886 97 97.png

98 0.10085444313014513 0.06297396177260811 -0.5258784481850188 0.8422081210568365 -0.868397057056427 -0.20979255437850952 -0.30659517645835876 98 98.png

99 0.11278753221109081 0.07052052434646382 -0.5254407878493251 0.8403676616147914 -0.8759690523147583 -0.19628392159938812 -0.2873087227344513 99 99.png

100 0.12370107847062091 0.07755274149877392 -0.525486451203592 0.8381811290363702 -0.880684494972229 -0.18182304501533508 -0.26759201288223267 100 100.png

101 0.13357209576599913 0.08406769590799192 -0.525986543712141 0.8357208107802243 -0.8826128244400024 -0.16669712960720062 -0.24765698611736298 101 101.png

102 0.14240660670390498 0.09007298118936484 -0.526909345734943 0.8330508734788739 -0.8818843960762024 -0.15114375948905945 -0.2276412695646286 102 102.png

103 0.15023308069010813 0.09558427653772517 -0.5282226318392378 0.8302255830543576 -0.8786739110946655 -0.13535405695438385 -0.20762065052986145 103 103.png

104 0.1570960457774278 0.10062313511866064 -0.5298950136650744 0.8272890012401222 -0.8731863498687744 -0.11947900801897049 -0.18762202560901642 104 104.png

105 0.16305068335628 0.10521509731732653 -0.5318971733795264 0.8242752300684681 -0.8656454086303711 -0.10363699495792389 -0.1676355004310608 105 105.png

106 0.168158258305922 0.1093881047026575 -0.5342023946563895 0.8212093790602117 -0.8562853932380676 -0.08792155981063843 -0.1476253718137741 106 106.png

107 0.17248268286350577 0.11317131033417677 -0.5367868316358017 0.818108718943791 -0.8453450798988342 -0.07240854203701019 -0.12753944098949432 107 107.png

108 0.1760878435411867 0.11659402365911296 -0.5396297662218656 0.8149838160425809 -0.8330636620521545 -0.05716222897171974 -0.10731665045022964 108 108.png

109 0.17903569555229681 0.11968505143863871 -0.5427134794618308 0.8118397547488475 -0.8196778893470764 -0.042240437120199203 -0.08689336478710175 109 109.png

110 0.18138510046598988 0.12247217100590992 -0.5460230553563923 0.8086772135267026 -0.8054205775260925 -0.02769840694963932 -0.06620804220438004 110 110.png

111 0.183191043983805 0.12498175668869224 -0.549546326348733 0.8054932880513302 -0.7905195951461792 -0.01359177753329277 -0.04520494490861893 111 111.png

112 0.1845041965302846 0.12723861898805303 -0.5532735304808747 0.8022823292145703 -0.7751976251602173 2.1314703190000728e-05 -0.02383681945502758 112 112.png

113 0.1853708293284036 0.12926582109340753 -0.5571972127488516 0.799036463020341 -0.7596716284751892 0.01307881623506546 -0.002066843444481492 113 113.png

114 0.18583273582684218 0.13108469040121892 -0.5613119268552322 0.7957461398006236 -0.7441533803939819 0.02551388554275036 0.020130006596446037 114 114.png

115 0.18592749675755668 0.13271474581871037 -0.5656141430108386 0.7924004059929919 -0.7288492918014526 0.037254441529512405 0.04276600480079651 115 115.png

116 0.18568863558583937 0.1341738687060897 -0.5701020108618303 0.7889871993777892 -0.7139608263969421 0.04822305217385292 0.06584004312753677 116 116.png

117 0.1851458643406878 0.13547818646143567 -0.5747751789057753 0.7854935796201614 -0.699684739112854 0.05833704397082329 0.08933719247579575 117 117.png

118 0.18432541703407787 0.13664233931442368 -0.579634807675585 0.7819056857913125 -0.6862131357192993 0.06750883162021637 0.11322842538356781 118 118.png

119 0.18325026587397897 0.1376794142694688 -0.5846832494609968 0.7782089801224744 -0.6737340688705444 0.07564637809991837 0.13747037947177887 119 119.png

120 0.1819404635453486 0.13860111962811458 -0.589924086686398 0.7743881257547506 -0.6624314188957214 0.08265377581119537 0.16200512647628784 120 120.png

121 0.1804147289244105 0.13941847829466658 -0.5953607055428793 0.7704275720615246 -0.652484655380249 0.08843299746513367 0.18676161766052246 121 121.png

122 0.1787326245999438 0.140162153849682 -0.6009558744886839 0.7663297308922413 -0.6440473198890686 0.09291785955429077 0.2117055505514145 122 122.png

123 0.1769976939640915 0.14088577641216893 -0.6066279347905511 0.762119126559546 -0.6372334361076355 0.09608481824398041 0.23683933913707733 123 123.png

124 0.175305599424579 0.14164226356651516 -0.6123000124801032 0.757821951845556 -0.6321356296539307 0.09791917353868484 0.26214224100112915 124 124.png

125 0.17373125735650666 0.14247538999384213 -0.6179084774527435 0.7534635538335362 -0.6287585496902466 0.09844077378511429 0.2875896096229553 125 125.png

126 0.17232464286099594 0.1434157176045388 -0.62340511172488 0.7490675644306697 -0.6269776225090027 0.09772064536809921 0.31317517161369324 126 126.png

127 0.17112999257503098 0.14449242900192263 -0.6287462948428066 0.7446573442354786 -0.6266492009162903 0.09584040939807892 0.33889782428741455 127 127.png

128 0.17018833657262497 0.14573466342616803 -0.6338915424193291 0.7402559357546199 -0.6276213526725769 0.09288807213306427 0.3647628128528595 128 128.png

129 0.16953817520952238 0.14717160178687583 -0.6388030273766091 0.7358858736166835 -0.629734456539154 0.08895773440599442 0.39078405499458313 129 129.png

130 0.16921609731066514 0.14883252669300973 -0.643445071245261 0.7315690204617082 -0.6328208446502686 0.08414926379919052 0.4169858992099762 130 130.png

131 0.16925735319947605 0.15074684432399227 -0.6477836970607244 0.7273263498159582 -0.6367045044898987 0.07856801897287369 0.44340431690216064 131 131.png

132 0.16969647805371135 0.1529441319357875 -0.6517860633529838 0.7231777965766063 -0.6412004828453064 0.07232466340065002 0.4700877368450165 132 132.png

133 0.17056781457443396 0.15545403936887228 -0.6554199322776635 0.7191421101898746 -0.6461143493652344 0.06553519517183304 0.49709707498550415 133 133.png

134 0.1719060174542012 0.158306259250761 -0.6586531498765364 0.7152366584584322 -0.6512408256530762 0.05832119658589363 0.5245056748390198 134 134.png

135 0.17374662351932957 0.16153041912567184 -0.6614530081852352 0.7114773028533103 -0.6563629508018494 0.05081041902303696 0.5523983240127563 135 135.png

136 0.17612620423351066 0.16515566733746687 -0.663785874680984 0.7078781521579914 -0.6612508296966553 0.04313744977116585 0.5808698534965515 136 136.png

137 0.17905141406480934 0.1691870979757155 -0.6656366159253444 0.7044460323824696 -0.6657091975212097 0.03541900962591171 0.6099709868431091 137 137.png

138 0.1824712315573989 0.17358399092786034 -0.6670261217495977 0.7011768683086841 -0.6696346402168274 0.027728786692023277 0.6396551728248596 138 138.png

139 0.18633143014717035 0.17829971321579807 -0.6679767404723705 0.6980665330714413 -0.6729453206062317 0.020139627158641815 0.6698618531227112 139 139.png

140 0.19058055572000002 0.18328662166845405 -0.6685087815476018 0.6951122751703939 -0.6755726933479309 0.012728474102914333 0.7005256414413452 140 140.png

141 0.19516912707908543 0.18849589709588496 -0.6686413029708144 0.6923128747717296 -0.6774633526802063 0.005575690418481827 0.7315747737884521 141 141.png

142 0.200048903814537 0.19387754114028743 -0.6683928878802758 0.6896686759271176 -0.6785804629325867 -0.0012356812367215753 0.7629299163818359 142 142.png

143 0.20517244295454415 0.19938036502668904 -0.6677822632842387 0.6871816263091355 -0.6789053678512573 -0.007620744872838259 0.7945035696029663 143 143.png

144 0.21049278319154852 0.2049522878805838 -0.6668287998532316 0.6848552398887586 -0.6784383058547974 -0.013493693433701992 0.8261999487876892 144 144.png

145 0.21596315584225328 0.21054059812033 -0.6655529526207279 0.6826945430568635 -0.6771997213363647 -0.01876884512603283 0.8579155206680298 145 145.png

146 0.22153689449541158 0.21609223924513965 -0.6639765152485679 0.6807060567629166 -0.6752303242683411 -0.023361755535006523 0.8895391225814819 146 146.png

147 0.22716749214231594 0.22155440700156484 -0.6621227695285311 0.6788976456902938 -0.6725911498069763 -0.027190379798412323 0.9209535121917725 147 147.png

148 0.2328085324134397 0.22687494513042067 -0.6600166069105646 0.6772783955729239 -0.6693630218505859 -0.03017621859908104 0.9520361423492432 148 148.png

149 0.23841394355637074 0.23200286349123417 -0.657684339104026 0.6758585450721682 -0.6656455397605896 -0.032245438545942307 0.9826606512069702 149 149.png

150 0.24393798822083326 0.23688885041374722 -0.6551536902882565 0.6746492218583706 -0.6615552306175232 -0.03332989662885666 1.0126979351043701 150 150.png

151 0.24933559911146555 0.24148575422681837 -0.6524533856009052 0.6736623554416176 -0.6572239398956299 -0.033368028700351715 1.0420175790786743 151 151.png

152 0.2545624385458763 0.24574899513109377 -0.6496129387311383 0.6729104146219829 -0.6527960896492004 -0.032305628061294556 1.0704890489578247 152 152.png

153 0.2595750521615778 0.24963683927762925 -0.6466622182046168 0.6724062881305278 -0.6484261751174927 -0.030096422880887985 1.0979822874069214 153 153.png

154 0.2643311034970215 0.2531108109409481 -0.6436310603682251 0.6721629588411848 -0.6442756652832031 -0.02670254558324814 1.124368667602539 154 154.png

155 0.26879222922896645 0.2561392562823184 -0.6405486981128686 0.6721910325518874 -0.6404988169670105 -0.022098008543252945 1.1495274305343628 155 155.png

156 0.272951846773936 0.258731012536838 -0.6374406276069597 0.6724767644836549 -0.6371296048164368 -0.016299132257699966 1.173404335975647 156 156.png

157 0.27682289910972724 0.2609192574459111 -0.6343281067010145 0.6729918845509701 -0.6341174840927124 -0.009348944760859013 1.1959848403930664 157 157.png

158 0.28041944645449873 0.26273821774747486 -0.6312292992033861 0.6737084939439576 -0.6313967704772949 -0.0012948394287377596 1.217254877090454 158 158.png

159 0.2837561607121798 0.2642221476201012 -0.6281595951705612 0.6745996004742826 -0.628889799118042 0.0078134061768651 1.2371994256973267 159 159.png

160 0.2868481753047213 0.2654048544380978 -0.6251319361988916 0.6756392897909862 -0.6265082955360413 0.017925020307302475 1.2558039426803589 160 160.png

161 0.2897108501905686 0.26631928516071607 -0.6221571146030692 0.6768029154651493 -0.6241554617881775 0.02898937463760376 1.2730530500411987 161 161.png

162 0.29235967742442415 0.2669971871540232 -0.6192441200281741 0.6780671359671242 -0.6217272281646729 0.04095688462257385 1.2889318466186523 162 162.png

163 0.29481022335135354 0.2674690225742133 -0.6164003280383596 0.6794099570693108 -0.6191138625144958 0.05377969518303871 1.3034255504608154 163 163.png

164 0.29707792471062433 0.2677637796871794 -0.6136317843123904 0.6808107653517655 -0.616200864315033 0.06741220504045486 1.3165194988250732 164 164.png

165 0.29917820391345573 0.26790899634145066 -0.6109434441893161 0.6822501593876917 -0.612869918346405 0.08181141316890717 1.3281997442245483 165 165.png

166 0.3011262885321728 0.2679308358790027 -0.6083393435405057 0.6837099301902256 -0.6089998483657837 0.0969371497631073 1.338452696800232 166 166.png

167 0.30293733967992786 0.26785403372912336 -0.6058227588906674 0.6851729487164437 -0.6044672727584839 0.11275217682123184 1.3472654819488525 167 167.png

168 0.30462629222913745 0.26770209347945145 -0.6033964187211598 0.6866230210995882 -0.599146842956543 0.12922221422195435 1.354625940322876 168 168.png

169 0.3062080330302426 0.26749743587273855 -0.6010625874680777 0.6880447138489176 -0.5929118990898132 0.1463158130645752 1.3605226278305054 169 169.png

170 0.30769733626139734 0.2672615148193919 -0.5988231854339655 0.689423255004357 -0.5856345891952515 0.16400423645973206 1.3649444580078125 170 170.png

171 0.30910636431653216 0.26701034753841696 -0.596678273396718 0.6907487009779613 -0.5772226452827454 0.1822608858346939 1.3678933382034302 171 171.png

172 0.3104452660576666 0.2667500781773163 -0.5946201873455099 0.6920223734648834 -0.5677114129066467 0.20104171335697174 1.369455337524414 172 172.png

173 0.3117247609620272 0.26648589664673644 -0.592639757012791 0.6932467516688215 -0.557166337966919 0.22029481828212738 1.3697465658187866 173 173.png

174 0.3129549430568239 0.2662229475266726 -0.5907287610896997 0.6944235570946161 -0.5456529855728149 0.23996898531913757 1.3688843250274658 174 174.png

175 0.3141454861658508 0.26596631878277965 -0.5888797308823465 0.6955538752323162 -0.5332363247871399 0.26001355051994324 1.366986870765686 175 175.png

176 0.3153056217257442 0.26572112957480754 -0.5870859177442378 0.6966381926021825 -0.5199810266494751 0.28037843108177185 1.3641730546951294 176 176.png

177 0.31644435440867885 0.26549257489464095 -0.5853411682833476 0.697676414931287 -0.5059511661529541 0.3010139763355255 1.3605624437332153 177 177.png

178 0.31757047470798366 0.2652859983594157 -0.5836399011079549 0.6986678742456178 -0.49121037125587463 0.321870893239975 1.3562747240066528 178 178.png

179 0.3186926458109318 0.2651068630402245 -0.5819769901944786 0.6996114146861637 -0.47582146525382996 0.3429003059864044 1.3514302968978882 179 179.png

180 0.3198194233542157 0.2649608556592652 -0.580347788463246 0.7005053360535571 -0.45984646677970886 0.36405354738235474 1.3461498022079468 180 180.png

181 0.3209593520472322 0.2648538933803801 -0.5787480447234301 0.7013474247642758 -0.44334638118743896 0.3852821886539459 1.3405539989471436 181 181.png

182 0.32212102536734616 0.264792170182081 -0.5771738588915081 0.7021349501618891 -0.42638111114501953 0.40653789043426514 1.3347641229629517 182 182.png

183 0.3233130761145316 0.264782141768221 -0.5756216667623699 0.7028646875236406 -0.40900909900665283 0.4277724027633667 1.3289014101028442 183 183.png

184 0.3245441568242287 0.26483053590250166 -0.574088263595213 0.7035329012399332 -0.3912874162197113 0.44893747568130493 1.3230879306793213 184 184.png

185 0.32582304027876274 0.26494441888886733 -0.5725707281585437 0.7041353297336663 -0.3732711970806122 0.4699847102165222 1.3174453973770142 185 185.png

